pc0,target0,type0,taken0,pc1,target1,type1,taken1,pc2,target2,type2,taken2,pc3,target3,type3,taken3,pc4,target4,type4,taken4,pc5,target5,type5,taken5,pc6,target6,type6,taken6,pc7,target7,type7,taken7,pc8,target8,type8,taken8,pc9,target9,type9,taken9,pc10,target10,type10,taken10,pc11,target11,type11,taken11,pc12,target12,type12,taken12,pc13,target13,type13,taken13,pc14,target14,type14,taken14,pc15,target15,type15,taken15,pc16,target16,type16,taken16,pc17,target17,type17,taken17,pc18,target18,type18,taken18,pc19,target19,type19,taken19,pc20,target20,type20,taken20,pc21,target21,type21,taken21,pc22,target22,type22,taken22,pc23,target23,type23,taken23,pc24,target24,type24,taken24,pc25,target25,type25,taken25,pc26,target26,type26,taken26,pc27,target27,type27,taken27,pc28,target28,type28,taken28,pc29,target29,type29,taken29,pc30,target30,type30,taken30,pc31,target31,type31,taken31,pc32,target32,type32,taken32,pc33,target33,type33,taken33,pc34,target34,type34,taken34,pc35,target35,type35,taken35,pc36,target36,type36,taken36,pc37,target37,type37,taken37,pc38,target38,type38,taken38,pc39,target39,type39,taken39,pc40,target40,type40,taken40,pc41,target41,type41,taken41,pc42,target42,type42,taken42,pc43,target43,type43,taken43,pc44,target44,type44,taken44,pc45,target45,type45,taken45,pc46,target46,type46,taken46,pc47,target47,type47,taken47,pc48,target48,type48,taken48,pc49,target49,type49,taken49,pc50,target50,type50,taken50,pc51,target51,type51,taken51,pc52,target52,type52,taken52,pc53,target53,type53,taken53,pc54,target54,type54,taken54,pc55,target55,type55,taken55,pc56,target56,type56,taken56,pc57,target57,type57,taken57,pc58,target58,type58,taken58,pc59,target59,type59,taken59,pc60,target60,type60,taken60,pc61,target61,type61,taken61,pc62,target62,type62,taken62,pc63,target63,type63,taken63,new
166,140,1,1,151,144,2,1,154,0,2,0,162,0,2,0,166,144,1,1,154,0,2,0,162,0,2,0,166,144,1,1,154,211,2,1,222,0,2,0,236,0,2,0,245,255,1,1,8,0,2,0,22,36,0,1,46,0,2,0,87,159,0,1,162,0,2,0,166,140,1,1,151,144,2,1,154,0,2,0,162,0,2,0,166,144,1,1,154,0,2,0,162,0,2,0,166,144,1,1,154,0,2,0,162,0,2,0,166,60,1,1,69,0,2,0,80,144,0,1,154,211,2,1,222,0,2,0,236,0,2,0,245,36,1,1,46,0,2,0,87,159,0,1,162,0,2,0,166,140,1,1,151,144,2,1,154,0,2,0,162,0,2,0,166,144,1,1,154,0,2,0,162,0,2,0,166,144,1,1,154,0,2,0,162,0,2,0,166,60,1,1,69,0,2,0,80,144,0,1,154,0,2,0,162,0,2,0,166,144,1,1,154,211,2,1,222,0,2,0,236,0,2,0,245,36,1,1,46,0,2,0,87,159,0,1,162,0,2,0,166,140,1,1,151,144,2,1,154,0,2,0,162,0,2,0,0
132,208,2,1,216,0,2,0,230,96,2,1,132,0,2,0,146,0,2,0,40,203,0,1,207,217,5,1,233,154,2,1,158,0,2,0,168,0,2,0,187,0,2,0,4,0,2,0,35,0,2,0,92,112,3,1,210,0,2,0,219,0,2,0,64,203,2,1,216,0,2,0,225,0,2,0,243,96,2,1,107,0,2,0,112,77,0,1,243,96,2,1,107,0,2,0,112,77,0,1,243,96,2,1,107,117,2,1,120,201,2,1,213,196,2,1,208,0,2,0,233,88,2,1,233,0,2,0,246,80,2,1,233,0,2,0,246,0,2,0,255,0,2,0,162,72,2,1,162,0,2,0,172,29,2,1,162,72,2,1,162,0,2,0,172,0,2,0,206,240,2,1,253,221,2,1,231,97,5,1,105,0,2,0,113,208,0,1,4,0,2,0,35,0,2,0,92,112,3,1,210,0,2,0,219,0,2,0,64,203,2,1,216,0,2,0,225,0,2,0,243,96,2,1,107,0,2,0,112,77,0,1,243,96,2,1,107,0,2,0,112,77,0,1,243,96,2,1,107,117,2,1,120,201,2,1,1
213,196,2,1,208,0,2,0,233,88,2,1,233,0,2,0,246,80,2,1,233,0,2,0,246,0,2,0,255,0,2,0,162,72,2,1,162,0,2,0,172,29,2,1,162,72,2,1,162,0,2,0,172,0,2,0,206,240,2,1,253,221,2,1,231,97,5,1,105,128,2,1,140,192,3,1,212,177,2,1,183,143,1,1,153,0,2,0,221,0,2,0,217,240,2,1,217,240,2,1,217,240,2,1,217,240,2,1,217,240,2,1,217,240,2,1,217,240,2,1,217,240,2,1,217,240,2,1,217,240,2,1,217,240,2,1,217,240,2,1,217,240,2,1,217,240,2,1,217,240,2,1,217,240,2,1,217,240,2,1,217,240,2,1,217,240,2,1,217,240,2,1,217,0,2,0,230,0,2,0,246,145,5,1,162,0,2,0,176,224,0,1,250,0,2,0,8,0,2,0,46,0,2,0,107,32,3,1,45,96,3,1,137,0,2,0,179,0,2,0,185,0,2,0,226,50,5,1,68,0,2,0,74,48,3,1,76,79,5,1,86,0,2,0,96,0,2,0,106,0,2,0,122,112,5,1,1
112,77,0,1,243,96,2,1,107,0,2,0,112,77,0,1,243,96,2,1,107,117,2,1,120,201,2,1,213,196,2,1,208,0,2,0,233,88,2,1,233,0,2,0,246,80,2,1,233,0,2,0,246,0,2,0,255,0,2,0,162,72,2,1,162,0,2,0,172,29,2,1,162,72,2,1,162,0,2,0,172,0,2,0,206,240,2,1,253,221,2,1,231,97,5,1,105,0,2,0,113,208,0,1,4,0,2,0,35,0,2,0,92,112,3,1,210,0,2,0,219,0,2,0,64,203,2,1,216,0,2,0,225,0,2,0,243,96,2,1,107,0,2,0,112,77,0,1,243,96,2,1,107,0,2,0,112,77,0,1,243,96,2,1,107,117,2,1,120,201,2,1,213,196,2,1,208,0,2,0,233,88,2,1,233,0,2,0,246,80,2,1,233,0,2,0,246,0,2,0,255,0,2,0,162,72,2,1,162,0,2,0,172,29,2,1,162,72,2,1,162,0,2,0,172,0,2,0,206,240,2,1,253,221,2,1,231,97,5,1,105,0,2,0,113,208,0,1,4,0,2,0,35,0,2,0,0
153,0,2,0,221,0,2,0,217,240,2,1,217,240,2,1,217,240,2,1,217,240,2,1,217,240,2,1,217,240,2,1,217,240,2,1,217,240,2,1,217,240,2,1,217,240,2,1,217,240,2,1,217,240,2,1,217,240,2,1,217,240,2,1,217,240,2,1,217,240,2,1,217,240,2,1,217,240,2,1,217,240,2,1,217,240,2,1,217,0,2,0,230,0,2,0,246,145,5,1,162,0,2,0,176,224,0,1,250,0,2,0,8,0,2,0,46,0,2,0,107,32,3,1,45,96,3,1,137,0,2,0,179,0,2,0,185,0,2,0,226,50,5,1,68,0,2,0,74,48,3,1,76,79,5,1,86,0,2,0,96,0,2,0,106,0,2,0,122,112,5,1,138,210,2,1,212,112,3,1,132,208,2,1,216,0,2,0,230,0,2,0,254,32,3,1,45,96,3,1,137,0,2,0,179,0,2,0,185,0,2,0,226,50,5,1,68,0,2,0,74,48,3,1,76,79,5,1,86,0,2,0,96,0,2,0,106,0,2,0,122,3,5,1,109,0,2,0,143,224,2,1,41,64,0,1,1
206,240,2,1,253,221,2,1,231,97,5,1,105,0,2,0,113,208,0,1,4,0,2,0,35,0,2,0,92,112,3,1,210,0,2,0,219,0,2,0,64,203,2,1,216,0,2,0,225,0,2,0,243,96,2,1,107,0,2,0,112,77,0,1,243,96,2,1,107,0,2,0,112,77,0,1,243,96,2,1,107,117,2,1,120,201,2,1,213,196,2,1,208,0,2,0,233,88,2,1,233,0,2,0,246,80,2,1,233,0,2,0,246,0,2,0,255,0,2,0,162,72,2,1,162,0,2,0,172,29,2,1,162,72,2,1,162,0,2,0,172,0,2,0,206,240,2,1,253,221,2,1,231,97,5,1,105,0,2,0,113,208,0,1,4,0,2,0,35,0,2,0,92,112,3,1,210,0,2,0,219,0,2,0,64,203,2,1,216,0,2,0,225,0,2,0,243,96,2,1,107,0,2,0,112,77,0,1,243,96,2,1,107,0,2,0,112,77,0,1,243,96,2,1,107,117,2,1,120,201,2,1,213,196,2,1,208,0,2,0,233,88,2,1,233,0,2,0,246,80,2,1,233,0,2,0,0
217,240,2,1,217,0,2,0,230,0,2,0,246,145,5,1,162,213,2,1,236,61,2,1,84,123,2,1,140,99,5,1,117,187,0,1,199,0,2,0,216,56,2,1,201,208,3,1,25,0,2,0,27,0,2,0,77,111,2,1,120,190,2,1,225,0,2,0,50,0,2,0,152,160,2,1,177,197,0,1,235,0,2,0,61,0,2,0,141,157,2,1,166,248,2,1,26,210,0,1,232,0,2,0,38,46,2,1,49,59,2,1,67,0,2,0,75,0,2,0,84,16,2,1,27,102,2,1,194,240,2,1,3,209,0,1,233,0,2,0,239,0,2,0,6,0,2,0,12,0,2,0,31,240,2,1,208,39,0,1,48,215,2,1,227,200,2,1,231,32,2,1,52,0,2,0,63,22,0,1,61,0,2,0,141,157,2,1,166,248,2,1,26,210,0,1,232,0,2,0,38,46,2,1,49,59,2,1,67,0,2,0,75,0,2,0,84,0,2,0,96,0,2,0,194,240,2,1,3,209,0,1,233,0,2,0,239,0,2,0,6,0,2,0,12,0,2,0,31,240,2,1,208,39,0,1,1
84,0,2,0,96,0,2,0,194,240,2,1,3,209,0,1,233,0,2,0,239,0,2,0,6,0,2,0,12,0,2,0,31,240,2,1,208,39,0,1,48,215,2,1,227,200,2,1,231,0,2,0,238,128,0,1,141,157,2,1,166,248,2,1,26,210,0,1,232,0,2,0,38,46,2,1,49,59,2,1,67,0,2,0,75,0,2,0,84,0,2,0,96,0,2,0,194,240,2,1,3,209,0,1,233,0,2,0,239,0,2,0,6,0,2,0,12,0,2,0,31,240,2,1,208,39,0,1,48,215,2,1,227,200,2,1,231,0,2,0,238,128,0,1,141,157,2,1,166,248,2,1,26,210,0,1,232,0,2,0,38,46,2,1,49,59,2,1,67,0,2,0,75,0,2,0,84,16,2,1,27,102,2,1,194,240,2,1,3,209,0,1,233,0,2,0,239,0,2,0,6,0,2,0,12,0,2,0,31,240,2,1,208,39,0,1,48,215,2,1,227,200,2,1,231,32,2,1,52,0,2,0,63,22,0,1,61,0,2,0,141,157,2,1,166,248,2,1,26,210,0,1,232,0,2,0,0
48,215,2,1,227,200,2,1,231,0,2,0,238,128,0,1,141,157,2,1,166,248,2,1,26,210,0,1,232,0,2,0,38,46,2,1,49,59,2,1,67,0,2,0,75,0,2,0,84,0,2,0,96,0,2,0,194,240,2,1,3,209,0,1,233,0,2,0,239,0,2,0,6,0,2,0,12,0,2,0,31,240,2,1,208,39,0,1,48,215,2,1,227,200,2,1,231,0,2,0,238,128,0,1,141,157,2,1,166,248,2,1,26,210,0,1,232,0,2,0,38,46,2,1,49,59,2,1,67,0,2,0,75,0,2,0,84,16,2,1,27,102,2,1,194,240,2,1,3,209,0,1,233,0,2,0,239,0,2,0,6,0,2,0,12,0,2,0,31,240,2,1,208,39,0,1,48,215,2,1,227,200,2,1,231,32,2,1,52,0,2,0,63,22,0,1,61,0,2,0,141,157,2,1,166,248,2,1,26,210,0,1,232,0,2,0,38,46,2,1,49,59,2,1,67,0,2,0,75,0,2,0,84,0,2,0,96,0,2,0,194,240,2,1,3,209,0,1,233,0,2,0,239,0,2,0,0
67,0,2,0,75,0,2,0,84,0,2,0,96,0,2,0,194,240,2,1,3,209,0,1,233,0,2,0,239,0,2,0,6,0,2,0,12,0,2,0,31,240,2,1,208,39,0,1,48,215,2,1,227,200,2,1,231,0,2,0,238,128,0,1,141,157,2,1,166,248,2,1,26,210,0,1,232,0,2,0,38,46,2,1,49,59,2,1,67,0,2,0,75,0,2,0,84,0,2,0,96,0,2,0,194,240,2,1,3,209,0,1,233,0,2,0,239,0,2,0,6,0,2,0,12,0,2,0,31,240,2,1,208,39,0,1,48,215,2,1,227,200,2,1,231,0,2,0,238,128,0,1,141,157,2,1,166,248,2,1,26,210,0,1,232,0,2,0,38,46,2,1,49,59,2,1,67,0,2,0,75,0,2,0,84,16,2,1,27,102,2,1,194,240,2,1,3,209,0,1,233,0,2,0,239,0,2,0,6,0,2,0,12,0,2,0,31,240,2,1,208,39,0,1,48,215,2,1,227,200,2,1,231,32,2,1,52,0,2,0,63,22,0,1,61,0,2,0,141,157,2,1,166,248,2,1,1
31,240,2,1,208,39,0,1,48,215,2,1,227,200,2,1,231,0,2,0,238,128,0,1,141,157,2,1,166,248,2,1,26,210,0,1,232,0,2,0,38,46,2,1,49,59,2,1,67,0,2,0,75,0,2,0,84,0,2,0,96,0,2,0,194,240,2,1,3,209,0,1,233,0,2,0,239,0,2,0,6,0,2,0,12,0,2,0,31,240,2,1,208,39,0,1,48,215,2,1,227,200,2,1,231,0,2,0,238,128,0,1,141,157,2,1,166,248,2,1,26,210,0,1,232,0,2,0,38,46,2,1,49,59,2,1,67,0,2,0,75,0,2,0,84,0,2,0,96,0,2,0,194,240,2,1,3,209,0,1,233,0,2,0,239,0,2,0,6,0,2,0,12,0,2,0,31,240,2,1,208,39,0,1,48,215,2,1,227,200,2,1,231,0,2,0,238,128,0,1,141,157,2,1,166,248,2,1,26,210,0,1,232,0,2,0,38,46,2,1,49,59,2,1,67,0,2,0,75,0,2,0,84,0,2,0,96,0,2,0,194,240,2,1,3,209,0,1,233,0,2,0,239,0,2,0,0
65,0,2,0,119,172,2,1,192,0,2,0,20,36,0,1,38,46,2,1,50,0,2,0,54,80,2,1,85,0,2,0,91,0,2,0,103,0,2,0,112,0,2,0,120,0,2,0,128,0,2,0,135,0,2,0,144,0,2,0,184,233,2,1,242,0,2,0,254,34,2,1,65,0,2,0,98,108,0,1,116,147,2,1,154,104,2,1,116,147,2,1,154,104,2,1,116,147,2,1,154,104,2,1,116,147,2,1,154,0,2,0,169,44,2,1,57,187,0,1,191,0,2,0,195,212,2,1,225,0,2,0,90,21,2,1,131,0,2,0,144,162,2,1,171,209,2,1,245,0,2,0,101,233,2,1,43,48,3,1,97,0,2,0,146,64,2,1,73,168,0,1,179,0,2,0,185,0,2,0,202,0,2,0,208,0,2,0,228,0,2,0,234,0,2,0,253,0,2,0,3,9,2,1,10,48,5,1,79,107,0,1,133,0,2,0,155,0,2,0,166,32,2,1,42,150,2,1,161,229,2,1,240,0,2,0,255,0,2,0,87,233,0,1,245,0,2,0,101,233,2,1,43,48,3,1,1
254,34,2,1,65,0,2,0,98,108,0,1,116,147,2,1,154,0,2,0,169,44,2,1,57,187,0,1,191,0,2,0,195,212,2,1,225,0,2,0,90,21,2,1,131,0,2,0,144,162,2,1,171,209,2,1,245,0,2,0,101,233,2,1,43,48,3,1,97,0,2,0,146,64,2,1,73,168,0,1,179,0,2,0,185,0,2,0,202,0,2,0,208,0,2,0,228,0,2,0,234,0,2,0,253,0,2,0,3,9,2,1,10,48,5,1,79,107,0,1,133,0,2,0,155,0,2,0,166,32,2,1,42,150,2,1,161,229,2,1,240,0,2,0,255,0,2,0,87,233,0,1,245,0,2,0,101,233,2,1,43,48,3,1,97,80,2,1,92,107,0,1,146,64,2,1,73,168,0,1,179,0,2,0,185,0,2,0,202,0,2,0,208,0,2,0,228,0,2,0,234,0,2,0,253,0,2,0,3,9,2,1,10,48,5,1,79,107,0,1,133,146,2,1,155,0,2,0,166,0,2,0,195,208,2,1,223,236,2,1,251,8,2,1,23,0,2,0,51,0,2,0,81,92,2,1,1
